,business_id,avg_review_stars,review_count,fries_count,fries_pos_count,fries_neg_count,chips_count,chips_pos_count,chips_neg_count,onion_rings_count,onion_rings_pos_count,onion_rings_neg_count,nachos_count,nachos_pos_count,nachos_neg_count,wings_count,wings_pos_count,wings_neg_count,burger_count,burger_pos_count,burger_neg_count,monzarella_stick_count,monzarella_stick_pos_count,monzarella_stick_neg_count,quesadillas_count,quesadillas_pos_count,quesadillas_neg_count,cheese_count,cheese_pos_count,cheese_neg_count,sandwitch_count,sandwitch_pos_count,sandwitch_neg_count,pizza_count,pizza_pos_count,pizza_neg_count,taco_count,taco_pos_count,taco_neg_count,popcorn_count,popcorn_pos_count,popcorn_neg_count,bacon_count,bacon_pos_count,bacon_neg_count,slider_count,slider_pos_count,slider_neg_count,fried_count,fried_pos_count,fried_neg_count,shrimp_count,shrimp_pos_count,shrimp_neg_count,salads_count,salads_pos_count,salads_neg_count,dip_count,dip_pos_count,dip_neg_count,nugget_count,nugget_pos_count,nugget_neg_count,oysters_count,oysters_pos_count,oysters_neg_count,sauce_count,sauce_pos_count,sauce_neg_count,peanut_count,peanut_pos_count,peanut_neg_count,chicken_count,chicken_pos_count,chicken_neg_count,beer_count,beer_pos_count,beer_neg_count,wine_count,wine_pos_count,wine_neg_count,cocktail_count,cocktail_pos_count,cocktail_neg_count,spark_count,spark_pos_count,spark_neg_count,spirit_count,spirit_pos_count,spirit_neg_count,rum_count,rum_pos_count,rum_neg_count,whiskey_count,whiskey_pos_count,whiskey_neg_count,vodka_count,vodka_pos_count,vodka_neg_count,tequila_count,tequila_pos_count,tequila_neg_count,brandy_count,brandy_pos_count,brandy_neg_count,gin_count,gin_pos_count,gin_neg_count,negroni_count,negroni_pos_count,negroni_neg_count,daiquiri_count,daiquiri_pos_count,daiquiri_neg_count,manhattan_count,manhattan_pos_count,manhattan_neg_count,mojito_count,mojito_pos_count,mojito_neg_count,margarita_count,margarita_pos_count,margarita_neg_count,martini_count,martini_pos_count,martini_neg_count,waiter_count,waiter_pos_count,waiter_neg_count,waitress_count,waitress_pos_count,waitress_neg_count,park_count,park_pos_count,park_neg_count,wifi_count,wifi_pos_count,wifi_neg_count,restroom_count,restroom_pos_count,restroom_neg_count,manner_count,manner_pos_count,manner_neg_count,price_count,price_pos_count,price_neg_count,reservation_count,reservation_pos_count,reservation_neg_count,seat_count,seat_pos_count,seat_neg_count,booking_count,booking_pos_count,booking_neg_count,employee_count,employee_pos_count,employee_neg_count,music_count,music_pos_count,music_neg_count,band_count,band_pos_count,band_neg_count,light_count,light_pos_count,light_neg_count,environment_count,environment_pos_count,environment_neg_count,atomsphere_count,atomsphere_pos_count,atomsphere_neg_count
10,PVTfzxu7of57zo1jZwEzkg,4.122137404580153,1048,524,106,57,1,0,0,1,0,0,0,0,0,0,0,0,682,151,59,0,0,0,0,0,0,172,34,29,0,0,0,50,15,4,1,0,0,0,0,0,17,4,2,28,9,0,22,1,4,31,6,2,65,28,7,45,16,5,0,0,0,0,0,0,119,28,14,1,0,0,206,54,33,53,8,6,51,12,4,66,24,6,3,1,0,4,0,1,18,3,3,1,0,0,31,8,2,6,1,2,0,0,0,77,13,8,0,0,0,0,0,0,1,0,0,3,0,0,90,24,5,107,31,8,112,31,17,64,13,12,47,12,3,0,0,0,4,1,0,4,0,1,148,57,8,30,6,6,104,22,8,0,0,0,7,1,0,83,21,8,58,6,5,157,41,13,14,7,0,0,0,0
11,flE7Sn2JGs0n3SAtaep6Zw,3.823776223776224,715,111,39,16,27,7,6,13,3,1,23,6,3,53,13,9,111,30,5,0,0,0,0,0,0,103,24,21,0,0,0,5,2,1,70,19,12,0,0,0,17,3,2,21,6,0,11,2,3,13,3,1,19,6,3,45,12,7,0,0,0,0,0,0,37,10,6,2,0,0,64,13,13,81,22,7,108,35,7,54,17,4,4,1,1,2,0,0,9,2,1,0,0,0,14,0,0,2,0,0,0,0,0,66,10,9,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,10,5,2,25,5,3,71,16,11,127,12,18,1,0,0,5,0,2,3,1,0,113,34,7,3,0,0,101,17,8,0,0,0,9,1,0,101,31,11,67,14,1,69,13,4,9,5,1,0,0,0
12,E9IPxXY6pS2gTW2FBkAJmg,3.656121045392022,727,3,0,0,36,3,3,0,0,0,0,0,0,0,0,0,34,8,3,0,0,0,0,0,0,190,50,10,0,0,0,0,0,0,0,0,0,1,0,0,22,3,3,238,50,20,4,2,0,0,0,0,13,1,1,22,1,1,0,0,0,0,0,0,16,4,0,0,0,0,84,15,9,115,24,14,4,0,0,106,42,6,0,0,0,1,0,0,8,1,1,4,0,0,14,2,0,1,0,0,0,0,0,83,11,10,0,0,0,0,0,0,0,0,0,16,6,1,11,4,1,1,0,1,4,1,0,8,1,2,101,8,8,0,0,0,2,0,0,2,1,0,137,14,14,7,0,1,53,8,5,0,0,0,27,3,5,128,43,13,38,4,4,40,4,7,27,13,2,0,0,0
13,f2z4RM_ungk_zQwcpZcpcQ,2.8625954198473282,262,18,1,3,10,1,1,2,0,1,7,1,2,12,1,1,21,2,3,0,0,0,1,0,1,20,4,7,0,0,0,4,1,1,3,1,1,0,0,0,5,0,0,10,2,1,3,2,0,8,0,3,0,0,0,6,2,0,0,0,0,0,0,0,12,3,1,1,1,0,19,6,4,37,6,3,2,0,0,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18,1,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,22,3,6,28,3,7,4,1,0,0,0,0,7,0,2,2,0,0,97,6,13,4,0,0,21,1,2,0,0,0,17,3,2,4,0,1,23,2,2,15,3,1,3,0,1,0,0,0
14,ZEkJ9E0WlvJmh1X0KxhXww,3.5319148936170213,94,2,0,0,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,1,17,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,17,4,2,1,0,0,4,0,0,0,0,0,3,0,0,8,4,0,5,1,0,1,0,1,2,1,0,0,0,0
15,eQfYZrSuzE6B4vkmu74H6w,3.066666666666667,150,22,3,2,3,1,0,3,0,0,4,1,0,0,0,0,7,3,1,0,0,0,0,0,0,24,6,3,0,0,0,7,0,0,5,2,1,3,1,2,9,1,1,0,0,0,80,8,8,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,1,0,0,3,0,0,13,2,2,16,2,1,3,1,0,0,0,0,2,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93,3,10,0,0,0,4,0,1,0,0,0,64,5,8,0,0,0,18,2,4,0,0,0,2,0,1,7,1,1,31,3,3,18,1,2,2,1,1,0,0,0
16,_c3ixq9jYKxhLUB0czi0ug,3.8207885304659497,279,110,28,13,8,3,1,36,12,5,0,0,0,36,9,6,561,134,80,0,0,0,0,0,0,68,11,6,0,0,0,2,1,0,0,0,0,3,0,0,23,8,1,0,0,0,26,9,1,0,0,0,3,1,1,3,1,1,0,0,0,0,0,0,17,2,4,2,0,0,38,6,12,38,9,12,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,5,1,2,2,2,0,56,22,5,0,0,0,11,2,0,0,0,0,4,0,0,1,0,0,12,2,1,10,0,0,6,3,1,0,0,0
17,Z7nGSKvjmHNRkXtoMxA3Jw,2.8564102564102565,195,22,1,4,3,0,1,0,0,0,1,0,0,3,2,1,32,4,4,0,0,0,0,0,0,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,1,15,3,1,20,2,5,8,0,2,2,0,0,0,0,0,0,0,0,4,0,1,35,5,1,31,1,10,12,2,1,4,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,1,1,2,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,5,4,35,8,5,1,0,0,0,0,0,0,0,0,1,0,1,33,11,1,2,0,0,33,4,4,0,0,0,2,1,0,4,1,1,17,1,3,9,1,1,2,0,1,0,0,0
18,DMyoxEaTGTakZxWgh1D5bw,4.089368258859785,649,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,24,4,3,0,0,0,0,0,0,66,17,10,0,0,0,12,5,3,22,10,2,0,0,0,15,6,3,0,0,0,4,0,2,73,24,13,22,7,1,5,2,0,0,0,0,0,0,0,39,14,6,19,1,0,66,18,19,14,1,0,147,39,7,42,15,2,3,0,0,0,0,0,20,5,7,0,0,0,3,0,0,3,1,1,0,0,0,62,9,10,1,0,0,0,0,0,1,0,0,2,0,1,4,3,0,16,4,2,88,20,7,40,17,6,28,5,4,1,0,0,2,0,0,5,0,2,106,36,9,91,6,4,96,14,6,1,0,0,5,0,2,27,1,3,57,7,7,89,24,9,5,4,1,0,0,0
19,5Ktv5ZmJI0CN4L0KxDWJvw,4.344660194174757,412,19,3,2,0,0,0,1,0,0,0,0,0,0,0,0,65,18,2,0,0,0,0,0,0,60,16,9,0,0,0,0,0,0,27,4,2,0,0,0,37,9,6,5,1,1,12,4,0,53,15,6,10,3,1,7,1,2,0,0,0,0,0,0,48,12,8,4,2,1,70,16,18,16,8,2,61,19,5,16,5,5,0,0,0,0,0,0,6,0,0,1,0,0,3,1,0,0,0,0,0,0,0,26,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,6,3,1,29,6,1,35,14,1,15,1,1,0,0,0,1,1,0,0,0,0,59,23,6,26,4,1,36,9,3,2,2,0,2,1,0,6,3,0,21,2,4,44,12,1,2,1,0,0,0,0
20,3rWRNL9sFX4YiWPqaUvUzw,3.0634146341463415,205,25,4,0,1,1,0,10,4,1,9,3,0,11,1,2,66,12,7,0,0,0,0,0,0,35,4,3,0,0,0,2,0,2,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,8,1,0,2,0,1,4,0,0,0,0,0,0,0,0,13,2,1,0,0,0,34,3,7,26,6,6,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,1,29,6,4,7,0,0,0,0,0,2,0,1,2,1,0,52,4,6,7,0,1,39,6,2,0,0,0,2,0,0,27,4,7,13,3,0,5,1,0,1,1,0,0,0,0
21,fP8JqPAVh9MQ2OIlfvsKnw,3.5306122448979593,147,71,18,8,4,3,0,3,1,0,2,1,1,10,4,0,306,72,33,0,0,0,0,0,0,55,12,7,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,6,2,0,21,6,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,1,0,57,19,11,45,11,5,1,1,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,13,2,1,3,1,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,10,0,0,0,0,0,1,0,1,2,1,1,11,1,1,17,5,4,3,3,0,0,0,0
22,82I9SSilxh3zL8F1UQ45Xw,3.5670391061452515,358,78,21,16,13,1,2,6,0,2,4,1,0,86,14,21,92,17,12,0,0,0,0,0,0,73,18,18,0,0,0,26,4,2,11,3,1,0,0,0,11,3,2,46,9,5,10,3,2,5,1,0,3,2,1,8,0,0,0,0,0,0,0,0,24,5,2,17,3,0,37,9,3,341,102,37,4,1,0,4,1,1,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,20,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,26,10,3,20,5,3,6,0,0,1,0,0,1,0,0,4,1,1,31,9,1,1,0,0,26,9,0,0,0,0,3,0,0,12,2,2,25,3,3,37,5,3,6,5,1,0,0,0
23,zrTGcb83AsfyVTMrsCa65A,3.467710371819961,511,99,22,4,8,1,1,6,0,1,21,6,2,47,15,4,77,14,7,0,0,0,2,0,2,93,16,5,0,0,0,3,1,0,7,1,2,0,0,0,35,7,3,24,2,1,15,3,1,0,0,0,6,0,0,12,1,1,2,0,0,0,0,0,59,14,6,2,0,0,62,11,13,114,15,12,2,0,0,7,1,2,0,0,0,2,0,0,3,1,0,0,0,0,3,0,1,0,0,0,0,0,0,45,8,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,34,6,9,80,20,9,68,6,5,0,0,0,5,0,0,1,1,0,96,16,10,2,0,0,51,7,4,1,0,1,6,1,1,93,24,12,51,10,8,28,4,2,16,6,1,0,0,0
24,MHq5Ly9ZMbCgnP3PoQJbVQ,3.015228426395939,197,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,24,2,2,2,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,3,1,0,1,28,2,4,4,0,1,37,3,3,1,0,0,241,31,37,1,1,0,9,1,1,21,6,0,35,5,6,27,6,4,0,0,0,0,0,0
25,WXR0ND0KqbArMZDvFMA-bw,4.05,460,354,111,29,3,0,0,0,0,0,0,0,0,0,0,0,832,250,67,0,0,0,0,0,0,67,17,3,0,0,0,5,1,0,1,0,0,0,0,0,26,7,5,2,0,0,7,1,1,0,0,0,6,1,1,19,5,0,0,0,0,0,0,0,64,19,5,0,0,0,20,7,1,114,34,14,4,1,0,17,7,2,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,1,0,0,0,0,0,0,0,0,0,2,0,1,12,4,1,2,0,0,20,2,4,10,3,1,6,1,1,0,0,0,0,0,0,0,0,0,63,18,5,0,0,0,42,3,3,0,0,0,13,4,1,6,2,0,32,4,3,29,5,0,6,3,1,0,0,0
26,cTZmf7B-4yciMc1WKiCVOA,4.5198675496688745,906,278,67,29,1,0,1,0,0,0,0,0,0,0,0,0,353,86,27,0,0,0,0,0,0,212,47,49,0,0,0,0,0,0,0,0,0,0,0,0,95,17,11,0,0,0,221,56,22,7,1,1,8,4,0,7,0,0,0,0,0,0,0,0,70,17,8,49,5,2,233,59,20,98,22,5,18,3,2,59,24,4,1,1,0,2,1,0,18,2,4,14,4,0,1,1,0,2,2,0,0,0,0,93,21,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,18,5,2,10,2,1,29,6,2,0,0,0,4,1,0,1,1,0,78,25,6,1,1,0,222,33,16,0,0,0,18,6,2,17,12,0,53,9,3,80,21,8,12,5,3,0,0,0
27,NJ0RzuWd5xDqfJejYQZ65g,3.9949290060851927,986,906,266,65,2,2,0,0,0,0,0,0,0,1,0,0,1628,403,112,0,0,0,0,0,0,154,38,38,0,0,0,0,0,0,1,0,0,0,0,0,58,12,6,20,1,2,4,1,2,8,1,0,34,12,2,55,15,3,0,0,0,0,0,0,136,44,11,9,2,3,86,23,16,375,118,32,41,8,1,12,4,1,0,0,0,3,0,0,6,1,1,0,0,0,3,1,1,0,0,0,0,0,0,73,13,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,17,8,4,71,23,9,38,8,5,31,1,2,0,0,0,9,2,0,4,1,0,184,31,13,3,0,0,114,15,7,0,0,0,9,2,1,20,7,2,23,4,1,142,34,12,15,8,0,0,0,0
28,frCxZS7lPhEnQRJ3UY6m7A,4.180152671755725,1965,2,1,1,337,61,63,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,85,26,85,145,27,52,0,0,0,2,0,0,1949,481,236,0,0,0,4,0,1,1,0,1,141,41,74,186,53,26,1,0,0,33,6,6,0,0,0,0,0,0,148,41,17,106,22,13,209,44,36,66,16,9,3,0,1,13,2,2,3,0,2,0,0,0,15,3,2,0,0,0,0,0,0,22,5,0,0,0,0,113,22,13,0,0,0,0,0,0,0,0,0,2,1,0,225,71,17,1,0,0,77,9,5,73,11,14,113,5,11,0,0,0,15,1,1,1,0,0,216,67,18,2,0,0,214,19,25,0,0,0,11,3,1,25,5,2,94,13,14,131,22,22,16,2,2,0,0,0
